# $t$	$x$	$y$	$z$
2.230347e+00	-6.439250e+00	-9.829561e+00	1.845413e+01
2.237592e+00	-6.689545e+00	-1.020823e+01	1.857296e+01
2.244837e+00	-6.949103e+00	-1.059492e+01	1.872659e+01
2.252083e+00	-7.217778e+00	-1.098786e+01	1.891682e+01
2.259328e+00	-7.495301e+00	-1.138495e+01	1.914542e+01
2.266573e+00	-7.781255e+00	-1.178372e+01	1.941409e+01
2.273819e+00	-8.075069e+00	-1.218129e+01	1.972440e+01
2.281064e+00	-8.375995e+00	-1.257439e+01	2.007770e+01
2.288309e+00	-8.683098e+00	-1.295933e+01	2.047508e+01
2.295555e+00	-8.995232e+00	-1.333197e+01	2.091728e+01
2.302800e+00	-9.311027e+00	-1.368776e+01	2.140460e+01
2.310045e+00	-9.628876e+00	-1.402178e+01	2.193679e+01
2.317291e+00	-9.946930e+00	-1.432875e+01	2.251296e+01
2.324536e+00	-1.026309e+01	-1.460315e+01	2.313149e+01
2.331781e+00	-1.057501e+01	-1.483926e+01	2.378991e+01
2.339027e+00	-1.088011e+01	-1.503135e+01	2.448487e+01
2.346272e+00	-1.117559e+01	-1.517379e+01	2.521200e+01
2.353517e+00	-1.145845e+01	-1.526124e+01	2.596594e+01
2.360763e+00	-1.172557e+01	-1.528886e+01	2.674031e+01
2.368008e+00	-1.197371e+01	-1.525248e+01	2.752778e+01
2.375254e+00	-1.219960e+01	-1.514887e+01	2.832011e+01
2.382499e+00	-1.240001e+01	-1.497588e+01	2.910835e+01
2.389744e+00	-1.257185e+01	-1.473266e+01	2.988300e+01
2.396990e+00	-1.271221e+01	-1.441982e+01	3.063423e+01
2.404235e+00	-1.281848e+01	-1.403945e+01	3.135222e+01
2.411480e+00	-1.288846e+01	-1.359521e+01	3.202742e+01
2.418726e+00	-1.292039e+01	-1.309219e+01	3.265086e+01
2.425246e+00	-1.291557e+01	-1.259471e+01	3.316097e+01
2.431767e+00	-1.287846e+01	-1.206065e+01	3.361751e+01
2.438288e+00	-1.280896e+01	-1.149616e+01	3.401627e+01
2.444809e+00	-1.270743e+01	-1.090799e+01	3.435405e+01
2.451330e+00	-1.257460e+01	-1.030320e+01	3.462872e+01
2.457850e+00	-1.241165e+01	-9.688917e+00	3.483923e+01
2.464371e+00	-1.222008e+01	-9.072104e+00	3.498559e+01
2.470892e+00	-1.200177e+01	-8.459477e+00	3.506882e+01
2.477413e+00	-1.175887e+01	-7.857328e+00	3.509086e+01
2.483934e+00	-1.149378e+01	-7.271370e+00	3.505443e+01
2.490455e+00	-1.120909e+01	-6.706616e+00	3.496293e+01
2.496975e+00	-1.090751e+01	-6.167332e+00	3.482027e+01
2.503496e+00	-1.059183e+01	-5.657018e+00	3.463074e+01
2.510017e+00	-1.026486e+01	-5.178391e+00	3.439885e+01
2.516538e+00	-9.929387e+00	-4.733399e+00	3.412920e+01
2.523059e+00	-9.588106e+00	-4.323263e+00	3.382637e+01
2.529579e+00	-9.243607e+00	-3.948554e+00	3.349485e+01
2.536100e+00	-8.898332e+00	-3.609263e+00	3.313889e+01
2.542621e+00	-8.554552e+00	-3.304879e+00	3.276250e+01
2.549142e+00	-8.214350e+00	-3.034466e+00	3.236938e+01
2.555663e+00	-7.879604e+00	-2.796752e+00	3.196292e+01
2.562184e+00	-7.551986e+00	-2.590206e+00	3.154615e+01
2.568704e+00	-7.232960e+00	-2.413113e+00	3.112178e+01
2.575225e+00	-6.923785e+00	-2.263631e+00	3.069218e+01
2.581746e+00	-6.625522e+00	-2.139853e+00	3.025942e+01
2.588267e+00	-6.339042e+00	-2.039852e+00	2.982528e+01
2.594788e+00	-6.065041e+00	-1.961722e+00	2.939127e+01
2.601308e+00	-5.804054e+00	-1.903614e+00	2.895868e+01
2.607829e+00	-5.556465e+00	-1.863752e+00	2.852857e+01
2.614350e+00	-5.322527e+00	-1.840462e+00	2.810185e+01
2.620871e+00	-5.102374e+00	-1.832176e+00	2.767923e+01
2.627392e+00	-4.896035e+00	-1.837449e+00	2.726133e+01
2.633912e+00	-4.703451e+00	-1.854958e+00	2.684862e+01
2.640433e+00	-4.524488e+00	-1.883505e+00	2.644149e+01
2.646954e+00	-4.358949e+00	-1.922018e+00	2.604027e+01
2.653475e+00	-4.206582e+00	-1.969547e+00	2.564521e+01
2.659996e+00	-4.067100e+00	-2.025259e+00	2.525650e+01
2.666517e+00	-3.940182e+00	-2.088432e+00	2.487432e+01
2.673037e+00	-3.825485e+00	-2.158451e+00	2.449879e+01
2.679558e+00	-3.722653e+00	-2.234803e+00	2.413003e+01
2.686079e+00	-3.631323e+00	-2.317065e+00	2.376813e+01
2.692600e+00	-3.551132e+00	-2.404901e+00	2.341319e+01
2.699121e+00	-3.481718e+00	-2.498055e+00	2.306528e+01
2.705641e+00	-3.422731e+00	-2.596345e+00	2.272449e+01
2.712162e+00	-3.373833e+00	-2.699655e+00	2.239090e+01
2.718683e+00	-3.334703e+00	-2.807931e+00	2.206460e+01
2.725204e+00	-3.305036e+00	-2.921175e+00	2.174569e+01
2.731725e+00	-3.284551e+00	-3.039440e+00	2.143429e+01
2.738246e+00	-3.272987e+00	-3.162825e+00	2.113050e+01
2.744766e+00	-3.270109e+00	-3.291470e+00	2.083447e+01
2.751287e+00	-3.275707e+00	-3.425556e+00	2.054635e+01
2.757808e+00	-3.289595e+00	-3.565296e+00	2.026632e+01
2.764329e+00	-3.311614e+00	-3.710933e+00	1.999456e+01
2.770850e+00	-3.341633e+00	-3.862740e+00	1.973130e+01
2.783891e+00	-3.425267e+00	-4.186068e+00	1.923126e+01
2.796933e+00	-3.539961e+00	-4.537892e+00	1.876851e+01
2.809974e+00	-3.685586e+00	-4.921067e+00	1.834585e+01
2.823016e+00	-3.862361e+00	-5.338629e+00	1.796679e+01
2.836058e+00	-4.070889e+00	-5.793617e+00	1.763554e+01
2.849099e+00	-4.312042e+00	-6.288995e+00	1.735718e+01
2.862141e+00	-4.586944e+00	-6.827436e+00	1.713780e+01
2.873878e+00	-4.864250e+00	-7.350609e+00	1.699672e+01
2.885616e+00	-5.170942e+00	-7.911557e+00	1.691535e+01
2.896180e+00	-5.472808e+00	-8.448761e+00	1.689890e+01
2.906743e+00	-5.799840e+00	-9.016262e+00	1.694215e+01
2.917307e+00	-6.152468e+00	-9.612610e+00	1.705136e+01
2.927871e+00	-6.530912e+00	-1.023532e+01	1.723335e+01
2.938435e+00	-6.935002e+00	-1.088041e+01	1.749518e+01
2.948998e+00	-7.364160e+00	-1.154238e+01	1.784424e+01
2.958506e+00	-7.770891e+00	-1.214645e+01	1.823915e+01
2.968013e+00	-8.195609e+00	-1.275110e+01	1.871578e+01
2.977520e+00	-8.636346e+00	-1.334767e+01	1.927860e+01
2.987028e+00	-9.090447e+00	-1.392577e+01	1.993112e+01
2.996535e+00	-9.554484e+00	-1.447329e+01	2.067547e+01
3.005092e+00	-9.977080e+00	-1.492853e+01	2.142414e+01
3.013648e+00	-1.040048e+01	-1.533678e+01	2.224587e+01
3.021349e+00	-1.077858e+01	-1.565424e+01	2.304506e+01
3.029050e+00	-1.115012e+01	-1.591518e+01	2.389651e+01
3.036751e+00	-1.151108e+01	-1.611084e+01	2.479456e+01
3.044452e+00	-1.185706e+01	-1.623260e+01	2.573172e+01
3.052153e+00	-1.218341e+01	-1.627263e+01	2.669875e+01
3.059854e+00	-1.248525e+01	-1.622416e+01	2.768474e+01
3.067555e+00	-1.275763e+01	-1.608195e+01	2.867714e+01
3.075256e+00	-1.299565e+01	-1.584270e+01	2.966211e+01
3.082957e+00	-1.319462e+01	-1.550535e+01	3.062489e+01
3.090658e+00	-1.335019e+01	-1.507142e+01	3.155026e+01
3.097589e+00	-1.344995e+01	-1.460160e+01	3.233869e+01
3.104519e+00	-1.350916e+01	-1.406205e+01	3.307386e+01
3.110757e+00	-1.352633e+01	-1.352190e+01	3.368215e+01
3.116995e+00	-1.350839e+01	-1.293648e+01	3.423322e+01
3.123233e+00	-1.345493e+01	-1.231248e+01	3.472180e+01
3.129471e+00	-1.336595e+01	-1.165714e+01	3.514361e+01
3.135708e+00	-1.324196e+01	-1.097848e+01	3.549557e+01
3.141946e+00	-1.308396e+01	-1.028463e+01	3.577601e+01
3.148184e+00	-1.289326e+01	-9.583574e+00	3.598413e+01
3.154422e+00	-1.267172e+01	-8.883387e+00	3.612078e+01
3.160659e+00	-1.242141e+01	-8.191376e+00	3.618753e+01
3.166897e+00	-1.214485e+01	-7.514606e+00	3.618728e+01
3.173135e+00	-1.184469e+01	-6.859133e+00	3.612348e+01
3.178749e+00	-1.155677e+01	-6.291842e+00	3.601536e+01
3.184363e+00	-1.125428e+01	-5.749412e+00	3.586276e+01
3.189977e+00	-1.093943e+01	-5.234514e+00	3.566937e+01
3.195591e+00	-1.061448e+01	-4.749221e+00	3.543901e+01
3.201205e+00	-1.028161e+01	-4.295023e+00	3.517558e+01
3.206819e+00	-9.943009e+00	-3.872867e+00	3.488290e+01
3.212433e+00	-9.600732e+00	-3.483191e+00	3.456471e+01
3.218047e+00	-9.256774e+00	-3.126033e+00	3.422464e+01
3.223661e+00	-8.912980e+00	-2.800960e+00	3.386601e+01
3.229275e+00	-8.571067e+00	-2.507248e+00	3.349195e+01
3.234889e+00	-8.232641e+00	-2.243911e+00	3.310543e+01
3.240503e+00	-7.899105e+00	-2.009686e+00	3.270898e+01
3.246117e+00	-7.571783e+00	-1.803207e+00	3.230508e+01
3.251731e+00	-7.251765e+00	-1.622915e+00	3.189568e+01
3.257345e+00	-6.940086e+00	-1.467236e+00	3.148282e+01
3.262959e+00	-6.637534e+00	-1.334498e+00	3.106787e+01
3.268573e+00	-6.344877e+00	-1.223050e+00	3.065251e+01
3.274187e+00	-6.062640e+00	-1.131250e+00	3.023764e+01
3.279801e+00	-5.791307e+00	-1.057501e+00	2.982441e+01
3.285415e+00	-5.531226e+00	-1.000242e+00	2.941367e+01
3.291029e+00	-5.282632e+00	-9.580007e-01	2.900604e+01
3.296643e+00	-5.045693e+00	-9.293555e-01	2.860219e+01
3.302257e+00	-4.820463e+00	-9.130292e-01	2.820244e+01
3.307309e+00	-4.627777e+00	-9.078127e-01	2.784658e+01
3.312362e+00	-4.444533e+00	-9.107461e-01	2.749459e+01
3.317415e+00	-4.270649e+00	-9.210590e-01	2.714664e+01
3.322467e+00	-4.106008e+00	-9.380417e-01	2.680285e+01
3.327520e+00	-3.950468e+00	-9.610485e-01	2.646333e+01
3.332572e+00	-3.803863e+00	-9.894920e-01	2.612812e+01
3.337625e+00	-3.666005e+00	-1.022834e+00	2.579729e+01
3.342678e+00	-3.536695e+00	-1.060603e+00	2.547085e+01
3.347730e+00	-3.415719e+00	-1.102372e+00	2.514883e+01
3.352783e+00	-3.302851e+00	-1.147758e+00	2.483121e+01
3.357835e+00	-3.197866e+00	-1.196433e+00	2.451800e+01
3.362888e+00	-3.100523e+00	-1.248100e+00	2.420917e+01
3.367941e+00	-3.010596e+00	-1.302516e+00	2.390473e+01
3.372993e+00	-2.927839e+00	-1.359462e+00	2.360462e+01
3.378046e+00	-2.852032e+00	-1.418766e+00	2.330887e+01
3.383098e+00	-2.782928e+00	-1.480285e+00	2.301739e+01
3.388151e+00	-2.720320e+00	-1.543896e+00	2.273023e+01
3.393203e+00	-2.663978e+00	-1.609519e+00	2.244732e+01
3.398256e+00	-2.613698e+00	-1.677089e+00	2.216867e+01
3.403309e+00	-2.569267e+00	-1.746578e+00	2.189423e+01
3.408361e+00	-2.530499e+00	-1.817962e+00	2.162402e+01
3.413414e+00	-2.497205e+00	-1.891250e+00	2.135802e+01
3.419858e+00	-2.462406e+00	-1.987534e+00	2.102482e+01
3.426303e+00	-2.435890e+00	-2.087048e+00	2.069846e+01
3.432748e+00	-2.417344e+00	-2.189930e+00	2.037892e+01
3.439192e+00	-2.406489e+00	-2.296339e+00	2.006625e+01
3.445637e+00	-2.403068e+00	-2.406493e+00	1.976046e+01
3.452081e+00	-2.406860e+00	-2.520614e+00	1.946162e+01
3.458526e+00	-2.417670e+00	-2.638978e+00	1.916977e+01
3.464971e+00	-2.435335e+00	-2.761867e+00	1.888499e+01
3.471415e+00	-2.459717e+00	-2.889603e+00	1.860740e+01
3.484304e+00	-2.528241e+00	-3.160980e+00	1.807421e+01
3.495467e+00	-2.608571e+00	-3.415036e+00	1.763696e+01
3.506629e+00	-2.708301e+00	-3.688957e+00	1.722350e+01
3.517791e+00	-2.827596e+00	-3.985028e+00	1.683512e+01
3.528954e+00	-2.966861e+00	-4.305602e+00	1.647341e+01
3.540116e+00	-3.126706e+00	-4.653213e+00	1.614032e+01
3.551278e+00	-3.307953e+00	-5.030437e+00	1.583821e+01
3.562440e+00	-3.511610e+00	-5.439929e+00	1.556997e+01
3.573603e+00	-3.738862e+00	-5.884324e+00	1.533901e+01
3.584765e+00	-3.991041e+00	-6.366191e+00	1.514945e+01
3.595927e+00	-4.269603e+00	-6.887918e+00	1.500611e+01
3.607090e+00	-4.576087e+00	-7.451582e+00	1.491469e+01
3.618252e+00	-4.912063e+00	-8.058768e+00	1.488183e+01
3.628298e+00	-5.240912e+00	-8.643125e+00	1.490863e+01
3.638344e+00	-5.595948e+00	-9.263427e+00	1.499540e+01
3.647386e+00	-5.938602e+00	-9.851628e+00	1.513058e+01
3.656427e+00	-6.303674e+00	-1.046666e+01	1.532567e+01
3.665469e+00	-6.691446e+00	-1.110612e+01	1.558671e+01
3.674510e+00	-7.101922e+00	-1.176646e+01	1.592007e+01
3.683552e+00	-7.534742e+00	-1.244282e+01	1.633231e+01
3.692593e+00	-7.989088e+00	-1.312876e+01	1.682999e+01
3.701635e+00	-8.463581e+00	-1.381606e+01	1.741940e+01
3.710676e+00	-8.956164e+00	-1.449452e+01	1.810622e+01
3.719718e+00	-9.463985e+00	-1.515185e+01	1.889501e+01
3.727855e+00	-9.930964e+00	-1.571347e+01	1.969461e+01
3.735992e+00	-1.040380e+01	-1.623425e+01	2.057988e+01
3.743316e+00	-1.083094e+01	-1.665719e+01	2.144879e+01
3.750639e+00	-1.125590e+01	-1.702598e+01	2.238354e+01
3.757963e+00	-1.167467e+01	-1.733011e+01	2.337981e+01
3.765287e+00	-1.208270e+01	-1.755866e+01	2.443136e+01
3.772610e+00	-1.247503e+01	-1.770110e+01	2.552985e+01
3.779934e+00	-1.284635e+01	-1.774768e+01	2.666471e+01
3.786525e+00	-1.315797e+01	-1.770059e+01	2.770681e+01
3.793116e+00	-1.344378e+01	-1.756380e+01	2.875722e+01
3.799708e+00	-1.369970e+01	-1.733397e+01	2.980447e+01
3.806299e+00	-1.392154e+01	-1.700918e+01	3.083564e+01
3.812890e+00	-1.410548e+01	-1.658977e+01	3.183758e+01
3.819481e+00	-1.424793e+01	-1.607809e+01	3.279683e+01
3.826072e+00	-1.434579e+01	-1.547877e+01	3.370027e+01
3.832005e+00	-1.439364e+01	-1.486996e+01	3.445539e+01
3.837937e+00	-1.440191e+01	-1.420219e+01	3.514697e+01
3.843869e+00	-1.436973e+01	-1.348305e+01	3.576793e+01
3.849801e+00	-1.429667e+01	-1.272092e+01	3.631226e+01
3.855733e+00	-1.418290e+01	-1.192532e+01	3.677547e+01
3.861072e+00	-1.404628e+01	-1.118878e+01	3.712055e+01
3.866411e+00	-1.387815e+01	-1.044037e+01	3.739648e+01
3.871750e+00	-1.367966e+01	-9.687233e+00	3.760298e+01
3.877089e+00	-1.345238e+01	-8.936512e+00	3.774114e+01
3.882428e+00	-1.319810e+01	-8.194753e+00	3.781273e+01
3.887766e+00	-1.291885e+01	-7.468068e+00	3.782033e+01
3.893105e+00	-1.261686e+01	-6.762086e+00	3.776722e+01
3.898444e+00	-1.229450e+01	-6.081568e+00	3.765728e+01
3.903783e+00	-1.195429e+01	-5.430618e+00	3.749481e+01
3.909122e+00	-1.159878e+01	-4.812598e+00	3.728441e+01
3.914461e+00	-1.123054e+01	-4.230102e+00	3.703082e+01
3.919800e+00	-1.085213e+01	-3.684984e+00	3.673886e+01
3.925139e+00	-1.046606e+01	-3.178406e+00	3.641329e+01
3.930478e+00	-1.007476e+01	-2.710900e+00	3.605873e+01
3.935817e+00	-9.680508e+00	-2.282420e+00	3.567959e+01
3.941155e+00	-9.285505e+00	-1.892461e+00	3.528005e+01
3.946494e+00	-8.891751e+00	-1.540036e+00	3.486392e+01
3.951833e+00	-8.501090e+00	-1.223841e+00	3.443465e+01
3.957172e+00	-8.115232e+00	-9.423019e-01	3.399551e+01
3.962511e+00	-7.735662e+00	-6.936234e-01	3.354923e+01
3.967850e+00	-7.363714e+00	-4.758629e-01	3.309829e+01
3.973189e+00	-7.000548e+00	-2.869812e-01	3.264486e+01
3.978528e+00	-6.647155e+00	-1.248919e-01	3.219077e+01
3.983333e+00	-6.338147e+00	-1.881516e-04	3.178283e+01
3.988138e+00	-6.038227e+00	1.060207e-01	3.137659e+01
3.992943e+00	-5.747803e+00	1.952127e-01	3.097284e+01
3.997748e+00	-5.467194e+00	2.688221e-01	3.057227e+01
4.002553e+00	-5.196637e+00	3.282255e-01	3.017542e+01
4.007358e+00	-4.936296e+00	3.747351e-01	2.978271e+01
4.012163e+00	-4.686267e+00	4.095926e-01	2.939451e+01
4.016968e+00	-4.446585e+00	4.339801e-01	2.901106e+01
4.021773e+00	-4.217228e+00	4.489838e-01	2.863255e+01
4.026578e+00	-3.998130e+00	4.556272e-01	2.825914e+01
4.031383e+00	-3.789177e+00	4.548657e-01	2.789088e+01
4.036188e+00	-3.590222e+00	4.475606e-01	2.752783e+01
4.040993e+00	-3.401078e+00	4.345304e-01	2.716998e+01
4.045798e+00	-3.221546e+00	4.164905e-01	2.681734e+01
4.050603e+00	-3.051380e+00	3.941259e-01	2.646982e+01
4.055408e+00	-2.890346e+00	3.680271e-01	2.612744e+01
4.060213e+00	-2.738160e+00	3.387455e-01	2.579002e+01
4.065018e+00	-2.594556e+00	3.067728e-01	2.545756e+01
4.069823e+00	-2.459245e+00	2.725416e-01	2.512994e+01
4.074628e+00	-2.331931e+00	2.364465e-01	2.480708e+01
4.079433e+00	-2.212325e+00	1.988250e-01	2.448889e+01
4.084238e+00	-2.100120e+00	1.599813e-01	2.417525e+01
4.089043e+00	-1.995028e+00	1.201772e-01	2.386609e+01
4.093848e+00	-1.896752e+00	7.964145e-02	2.356131e+01
4.098653e+00	-1.805001e+00	3.856462e-02	2.326082e+01
4.103458e+00	-1.719491e+00	-2.885113e-03	2.296452e+01
4.108263e+00	-1.639944e+00	-4.457307e-02	2.267233e+01
4.113068e+00	-1.566086e+00	-8.638641e-02	2.238418e+01
4.117873e+00	-1.497658e+00	-1.282353e-01	2.209997e+01
4.122678e+00	-1.434400e+00	-1.700508e-01	2.181965e+01
4.127483e+00	-1.376073e+00	-2.117809e-01	2.154313e+01
4.132288e+00	-1.322434e+00	-2.533938e-01	2.127035e+01
4.137093e+00	-1.273264e+00	-2.948656e-01	2.100124e+01
4.141898e+00	-1.228339e+00	-3.361995e-01	2.073574e+01
4.146703e+00	-1.187461e+00	-3.773907e-01	2.047380e+01
4.151508e+00	-1.150429e+00	-4.184635e-01	2.021535e+01
4.156313e+00	-1.117059e+00	-4.594418e-01	1.996036e+01
4.161118e+00	-1.087175e+00	-5.003656e-01	1.970875e+01
4.165923e+00	-1.060614e+00	-5.412723e-01	1.946050e+01
4.170728e+00	-1.037216e+00	-5.822230e-01	1.921554e+01
4.175533e+00	-1.016841e+00	-6.232603e-01	1.897386e+01
4.180338e+00	-9.993494e-01	-6.644553e-01	1.873538e+01
4.185143e+00	-9.846170e-01	-7.058707e-01	1.850010e+01
4.189948e+00	-9.725246e-01	-7.475852e-01	1.826796e+01
4.194753e+00	-9.629658e-01	-7.896656e-01	1.803893e+01
4.199558e+00	-9.558389e-01	-8.322070e-01	1.781297e+01
4.204363e+00	-9.510550e-01	-8.752742e-01	1.759007e+01
4.209168e+00	-9.485300e-01	-9.189659e-01	1.737019e+01
4.213973e+00	-9.481902e-01	-9.633652e-01	1.715330e+01
4.218778e+00	-9.499675e-01	-1.008574e+00	1.693938e+01
4.223583e+00	-9.538037e-01	-1.054677e+00	1.672840e+01
4.228388e+00	-9.596457e-01	-1.101791e+00	1.652034e+01
4.233193e+00	-9.674496e-01	-1.149995e+00	1.631519e+01
4.237998e+00	-9.771767e-01	-1.199408e+00	1.611292e+01
4.242803e+00	-9.887965e-01	-1.250130e+00	1.591353e+01
4.247608e+00	-1.002284e+00	-1.302280e+00	1.571699e+01
4.252413e+00	-1.017621e+00	-1.355960e+00	1.552329e+01
4.257218e+00	-1.034796e+00	-1.411305e+00	1.533244e+01
4.262023e+00	-1.053802e+00	-1.468409e+00	1.514440e+01
4.266829e+00	-1.074641e+00	-1.527421e+00	1.495920e+01
4.271634e+00	-1.097318e+00	-1.588454e+00	1.477682e+01
4.276439e+00	-1.121845e+00	-1.651645e+00	1.459728e+01
4.283431e+00	-1.160880e+00	-1.747733e+00	1.434104e+01
4.290424e+00	-1.203948e+00	-1.849113e+00	1.409083e+01
4.297417e+00	-1.251145e+00	-1.956223e+00	1.384668e+01
4.304409e+00	-1.302601e+00	-2.069562e+00	1.360868e+01
4.311402e+00	-1.358462e+00	-2.189625e+00	1.337689e+01
4.318395e+00	-1.418904e+00	-2.316938e+00	1.315144e+01
4.325387e+00	-1.484126e+00	-2.452065e+00	1.293245e+01
4.332380e+00	-1.554352e+00	-2.595589e+00	1.272009e+01
4.346365e+00	-1.710847e+00	-2.910351e+00	1.231609e+01
4.360351e+00	-1.890707e+00	-3.266606e+00	1.194153e+01
4.374336e+00	-2.096686e+00	-3.670318e+00	1.159923e+01
4.388321e+00	-2.332012e+00	-4.128091e+00	1.129306e+01
4.400908e+00	-2.571938e+00	-4.592227e+00	1.105261e+01
4.413495e+00	-2.841665e+00	-5.111704e+00	1.085022e+01
4.424823e+00	-3.112671e+00	-5.631368e+00	1.070579e+01
4.436151e+00	-3.413228e+00	-6.205184e+00	1.060264e+01
4.446346e+00	-3.711367e+00	-6.771598e+00	1.055068e+01
4.456542e+00	-4.037979e+00	-7.388625e+00	1.054355e+01
4.466737e+00	-4.395356e+00	-8.059129e+00	1.058826e+01
4.475913e+00	-4.745217e+00	-8.710275e+00	1.067962e+01
4.485088e+00	-5.123554e+00	-9.407861e+00	1.082662e+01
4.494264e+00	-5.531971e+00	-1.015236e+01	1.103718e+01
4.503440e+00	-5.971924e+00	-1.094324e+01	1.132031e+01
4.511698e+00	-6.395876e+00	-1.169321e+01	1.164542e+01
4.519956e+00	-6.847047e+00	-1.247675e+01	1.204544e+01
4.528215e+00	-7.325766e+00	-1.328987e+01	1.252884e+01
4.536473e+00	-7.831998e+00	-1.412697e+01	1.310468e+01
4.543905e+00	-8.310653e+00	-1.489457e+01	1.370950e+01
4.551338e+00	-8.810306e+00	-1.566826e+01	1.440344e+01
4.558770e+00	-9.329518e+00	-1.643902e+01	1.519257e+01
4.566202e+00	-9.866335e+00	-1.719608e+01	1.608270e+01
4.573635e+00	-1.041804e+01	-1.792658e+01	1.707833e+01
4.580324e+00	-1.092445e+01	-1.854915e+01	1.806708e+01
4.587013e+00	-1.143694e+01	-1.912593e+01	1.914461e+01
4.593702e+00	-1.195173e+01	-1.964360e+01	2.030981e+01
4.600391e+00	-1.246439e+01	-2.008787e+01	2.155950e+01
4.607080e+00	-1.296982e+01	-2.044383e+01	2.288803e+01
4.613101e+00	-1.341379e+01	-2.067622e+01	2.414419e+01
4.619121e+00	-1.384266e+01	-2.081416e+01	2.544910e+01
4.625141e+00	-1.425149e+01	-2.084758e+01	2.679243e+01
4.631161e+00	-1.463509e+01	-2.076761e+01	2.816174e+01
4.637182e+00	-1.498807e+01	-2.056690e+01	2.954268e+01
4.643202e+00	-1.530500e+01	-2.024021e+01	3.091918e+01
4.649222e+00	-1.558054e+01	-1.978478e+01	3.227383e+01
4.655242e+00	-1.580957e+01	-1.920076e+01	3.358834e+01
4.660660e+00	-1.597201e+01	-1.856784e+01	3.472175e+01
4.666079e+00	-1.608991e+01	-1.783803e+01	3.579435e+01
4.671497e+00	-1.616067e+01	-1.701813e+01	3.679351e+01
4.676915e+00	-1.618225e+01	-1.611691e+01	3.770775e+01
4.682333e+00	-1.615323e+01	-1.514494e+01	3.852700e+01
4.687210e+00	-1.608322e+01	-1.421970e+01	3.917626e+01
4.692086e+00	-1.597156e+01	-1.325658e+01	3.973733e+01
4.696962e+00	-1.581866e+01	-1.226558e+01	4.020697e+01
4.701839e+00	-1.562540e+01	-1.125715e+01	4.058362e+01
4.706715e+00	-1.539314e+01	-1.024155e+01	4.086717e+01
4.711592e+00	-1.512363e+01	-9.228818e+00	4.105895e+01
4.716468e+00	-1.481900e+01	-8.228428e+00	4.116164e+01
4.721344e+00	-1.448174e+01	-7.249140e+00	4.117912e+01
4.726221e+00	-1.411458e+01	-6.298810e+00	4.111629e+01
4.731097e+00	-1.372050e+01	-5.384281e+00	4.097887e+01
4.735486e+00	-1.334539e+01	-4.596632e+00	4.079664e+01
4.739875e+00	-1.295337e+01	-3.845976e+00	4.056405e+01
4.743824e+00	-1.258804e+01	-3.204379e+00	4.031584e+01
4.747774e+00	-1.221266e+01	-2.596376e+00	4.003465e+01
4.751724e+00	-1.182894e+01	-2.023067e+00	3.972419e+01
4.755674e+00	-1.143857e+01	-1.484961e+00	3.938805e+01
4.759624e+00	-1.104317e+01	-9.822992e-01	3.902977e+01
4.763574e+00	-1.064430e+01	-5.148866e-01	3.865264e+01
4.767524e+00	-1.024346e+01	-8.227997e-02	3.825983e+01
4.771474e+00	-9.842049e+00	3.162787e-01	3.785426e+01
4.775423e+00	-9.441402e+00	6.817447e-01	3.743868e+01
4.779373e+00	-9.042742e+00	1.015286e+00	3.701553e+01
4.783323e+00	-8.647207e+00	1.318213e+00	3.658710e+01
4.787273e+00	-8.255831e+00	1.591958e+00	3.615538e+01
4.791223e+00	-7.869555e+00	1.838042e+00	3.572219e+01
4.795173e+00	-7.489222e+00	2.058041e+00	3.528909e+01
4.799123e+00	-7.115581e+00	2.253571e+00	3.485746e+01
4.803072e+00	-6.749288e+00	2.426248e+00	3.442847e+01
4.807022e+00	-6.390913e+00	2.577693e+00	3.400313e+01
4.810972e+00	-6.040940e+00	2.709490e+00	3.358228e+01
4.814922e+00	-5.699774e+00	2.823199e+00	3.316659e+01
4.818872e+00	-5.367745e+00	2.920318e+00	3.275664e+01
4.822822e+00	-5.045114e+00	3.002304e+00	3.235284e+01
4.826772e+00	-4.732075e+00	3.070537e+00	3.195553e+01
4.830722e+00	-4.428763e+00	3.126344e+00	3.156494e+01
4.834671e+00	-4.135259e+00	3.170970e+00	3.118124e+01
4.838621e+00	-3.851592e+00	3.205600e+00	3.080451e+01
4.842571e+00	-3.577747e+00	3.231338e+00	3.043478e+01
4.846521e+00	-3.313667e+00	3.249223e+00	3.007203e+01
4.850471e+00	-3.059259e+00	3.260221e+00	2.971620e+01
4.854421e+00	-2.814397e+00	3.265233e+00	2.936720e+01
4.858371e+00	-2.578928e+00	3.265092e+00	2.902491e+01
4.862321e+00	-2.352671e+00	3.260567e+00	2.868919e+01
4.866270e+00	-2.135426e+00	3.252370e+00	2.835989e+01
4.870220e+00	-1.926973e+00	3.241154e+00	2.803684e+01
4.874170e+00	-1.727076e+00	3.227518e+00	2.771987e+01
4.878120e+00	-1.535488e+00	3.212010e+00	2.740880e+01
4.882070e+00	-1.351948e+00	3.195132e+00	2.710346e+01
4.886020e+00	-1.176190e+00	3.177339e+00	2.680366e+01
4.889970e+00	-1.007938e+00	3.159048e+00	2.650923e+01
4.893920e+00	-8.469148e-01	3.140633e+00	2.622000e+01
4.897869e+00	-6.928377e-01	3.122436e+00	2.593581e+01
4.901819e+00	-5.454232e-01	3.104766e+00	2.565650e+01
4.905769e+00	-4.043875e-01	3.087900e+00	2.538191e+01
